kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
note,g1a9x3r7,1,2,8,1,51,0,32.5,9259,5316,E0A4,4866,9476,5288,4686,E262,9073,,,,,E240
note,ilwctc6,1,2,8,1,52,0,33,9811,5316,E0A4,4866,10028,5288,4686,,,,,,,E240
note,k17r2sbn,1,2,8,1,53,0,33.5,10362,5406,E0A4,4866,10579,5378,4776,,,,,,,
note,m17jlnp0,1,2,8,1,54,0,34.5,11208,5406,E0A4,4866,11425,5378,4776,E262,11022,,,,,E240
note,o9btm6t,1,2,8,1,55,0,35,11759,5316,E0A4,4866,11976,5288,4686,,,,,,,E240
note,q2mj26n,1,2,8,1,56,0,35.5,12438,5316,E0A4,4866,12655,5288,4686,E262,12252,,,,,E240
clef,l14c4s35,1,3,9,1,-1,-1,,90,7566,E050,7026,,,,,,,,,,
keysig,m1iqili0,1,3,9,1,-1,-1,,,,,7026,,,,,,,,,,
note,d1mc3yi9,1,3,9,1,57,0,36,830,7386,E0A4,7026,839,7414,7986,,,,,,,E241
note,f4ez1j9,1,3,9,1,58,0,36.5,1350,7026,E0A4,7026,1359,7054,7656,,,,,,,E241
note,h18et2sh,1,3,9,1,59,0,37,1870,6936,E0A4,7026,1879,6964,7566,,,,,,,E241
note,j1wjncss,1,3,9,1,60,0,37.5,2391,7026,E0A4,7026,2400,7054,7656,,,,,,,
note,lwj58e8,1,3,9,1,61,0,38.5,3189,6936,E0A4,7026,3198,6964,7566,,,,,,,E241
note,n114aunr,1,3,9,1,62,0,39,3710,7026,E0A4,7026,3719,7054,7656,,,,,,,E241
note,p1lbogsu,1,3,9,1,63,0,39.5,4230,7386,E0A4,7026,4239,7414,7986,,,,,,,E241
note,ccy59xo,1,3,10,1,64,0,40,4948,7296,E0A4,7026,4957,7324,7926,,,,,,,E241
note,efdh2og,1,3,10,1,65,0,40.5,5468,7386,E0A4,7026,5477,7414,7986,,,,,,,E241
note,gg37udu,1,3,10,1,66,0,41,5988,7476,E0A4,7026,6205,7448,6846,,,,,,,E240
note,i1nb62c3,1,3,10,1,67,0,41.5,6509,7566,E0A4,7026,6726,7538,6936,,,,,,,
note,kccwrwf,1,3,10,1,68,0,42.5,7307,7566,E0A4,7026,7524,7538,6936,E262,7121,,,,,E240
note,mb06m4d,1,3,10,1,69,0,43,7828,7476,E0A4,7026,8045,7448,6846,,,,,,,E240
note,o16z2swc,1,3,10,1,70,0,43.5,8348,7386,E0A4,7026,8357,7414,7986,,,,,,,E241
note,b179xb8m,1,3,11,1,71,0,44,9066,7296,E0A4,7026,9075,7324,7926,,,,,,,E241
note,dvn23fz,1,3,11,1,72,0,44.5,9586,6936,E0A4,7026,9595,6964,7566,,,,,,,E241
note,f72br06,1,3,11,1,73,0,45,10106,6846,E0A4,7026,10115,6874,7476,,,,,,,E241
note,h2lpm6k,1,3,11,1,74,0,45.5,10627,6936,E0A4,7026,10636,6964,7566,,,,,,,
note,jrbgpnr,1,3,11,1,75,0,46.5,11425,6846,E0A4,7026,11434,6874,7476,,,,,,,E241
note,l1gqfmuu,1,3,11,1,76,0,47,11946,6936,E0A4,7026,11955,6964,7566,,,,,,,E241
note,nctrcmg,1,3,11,1,77,0,47.5,12466,7476,E0A4,7026,12683,7448,6846,E262,12280,,,,,E240
clef,n1hyf1nt,1,4,12,1,-1,-1,,90,9891,E050,9351,,,,,,,,,,
keysig,o53361g,1,4,12,1,-1,-1,,,,,9351,,,,,,,,,,
note,aavnt97,1,4,12,1,78,0,48,826,9801,E0A4,9351,1043,9773,9171,,,,,,,E240
note,cjxbu3k,1,4,12,1,79,0,48.5,1325,9171,E0A4,9351,1334,9199,9801,,,,,,,
note,ex2e5iz,1,4,12,1,80,0,49.5,2043,8991,E0A4,9351,2052,9019,9711,,,,,,,
note,g1grnb6y,1,4,12,1,81,0,50.5,2762,9081,E0A4,9351,2771,9109,9711,,,,,,,E241
note,illa1sy,1,4,12,1,82,0,51,3230,8991,E0A4,9351,3239,9019,9711,,,,,,,E241
note,k1usr1ts,1,4,12,1,83,0,51.5,3698,8901,E0A4,9351,3707,8929,9711,,,,,,,E241
note,x1itv918,1,4,13,1,84,0,52,4573,8901,E0A3,9351,4582,8926,9711,E262,4361,,,,,
note,z1ihwfv2,1,4,13,1,85,0,54,5667,8901,E0A4,9351,5676,8929,9711,,,,,,,
note,b15on24b,1,4,13,1,86,0,55,6385,9261,E0A4,9351,6394,9289,9891,E262,6199,,,,,
note,o1ut7bzm,1,4,14,1,87,0,56,7298,9261,E0A3,9351,7307,9286,9891,,,,,,,
note,r1o3ghkp,1,4,14,1,88,0,58,8392,9261,E0A4,9351,8401,9289,9891,,,,,,,E241
note,tn60b9w,1,4,14,1,89,0,58.5,8860,8901,E0A4,9351,8869,8929,9711,,,,,,,
note,v1v5lexf,1,4,14,1,90,0,59.5,9578,8811,E0A4,9351,9587,8839,9711,,,,,,,E241
tie,q1iuwyps,1,4,14,,-1,-1,,7569,9216,,,,,,,,,,8347,9216,
note,i1i53k8,1,4,15,1,91,0,60,10241,8991,E0A3,9351,10250,9016,9711,,,,,,,
note,k18bi7ed,1,4,15,1,92,0,62,11335,9441,E0A4,9351,11344,9469,10071,,,,,,,E241
note,mthzzc0,1,4,15,1,93,0,62.5,11803,9531,E0A4,9351,11812,9559,10161,,,,,,,E241
note,osg2r92,1,4,15,1,94,0,63,12271,9621,E0A4,9351,12280,9649,10251,,,,,,,
