kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
note,l1e7ub62,1,1,3,1,16,0,13.5,2942,4950,E0A4,4500,3159,4922,4320,,,,,,,E240
note,nt9ronl,1,1,3,1,17,0,14,3519,5310,E0A3,4500,3736,5282,4680,,,,,,,
clef,rkbd2d2,1,1,3,2,-1,-1,,117,6480,E062,6300,,,,,,,,,,
keysig,snmxg3g,1,1,3,2,-1,-1,,798,6480,E262,6300,,,,,,,,,,
note,qg6e4o,1,1,3,2,13,1,12,1211,6660,E0A2,6300,,,,,,,,,,
note,efwg9mm,1,1,4,1,18,0,16,5061,5040,E0A4,4500,5278,5012,4410,,,,,,,
rest,g1wpyvd,1,1,4,1,-1,-1,,5946,4860,E4E6,4500,,,,,,,,,,
note,h1hwlyfa,1,1,4,1,19,0,17.5,6523,5310,E0A4,4500,6740,5282,4680,,,,,,,E240
note,j1vmyhcz,1,1,4,1,20,0,18,7100,5040,E0A4,4500,7317,5012,4410,,,,,,,
rest,l1lqnom3,1,1,4,1,-1,-1,,7985,4860,E4E6,4500,,,,,,,,,,
note,mixe56f,1,1,4,1,21,0,19.5,8562,5310,E0A4,4500,8779,5282,4680,,,,,,,E240
note,p1vt5nji,1,1,4,2,18,1,16,5061,7020,E0A2,6300,,,,,,,,,,
note,d10jcx5a,1,1,5,1,22,0,20,9334,5040,E0A4,4500,9551,5012,4410,,,,,,,E240
note,fuiaea7,1,1,5,1,23,0,20.5,9911,5310,E0A4,4500,10128,5282,4680,,,,,,,E240
note,h3i55up,1,1,5,1,24,0,21,10488,5040,E0A4,4500,10705,5012,4410,,,,,,,E240
note,j1rmtrje,1,1,5,1,25,0,21.5,11065,4860,E0A4,4500,11074,4888,5460,,,,,,,E241
note,lke0vy6,1,1,5,1,26,0,22,11642,4680,E0A3,4500,11651,4705,5310,,,,,,,
note,owlajgs,1,1,5,2,22,1,20,9334,7020,E0A2,6300,,,,,,,,,,
clef,a7buuiq,1,2,6,1,-1,-1,,117,9000,E050,8460,,,,,,,,,,
keysig,b73qg0x,1,2,6,1,-1,-1,,798,8460,E262,8460,,,,,,,,,,
note,cc8wdp9,1,2,6,1,27,0,24,1209,8730,E0A4,8460,1218,8758,9360,,,,,,,
rest,er631e3,1,2,6,1,-1,-1,,2088,8820,E4E6,8460,,,,,,,,,,
note,frvbxh6,1,2,6,1,28,0,25.5,2661,8910,E0A4,8460,2878,8882,8280,,,,,,,E240
note,hpvbxwl,1,2,6,1,29,0,26,3234,8730,E0A4,8460,3243,8758,9360,,,,,,,
rest,j16qode7,1,2,6,1,-1,-1,,4113,8820,E4E6,8460,,,,,,,,,,
note,k16e8mly,1,2,6,1,30,0,27.5,4686,8910,E0A4,8460,4903,8882,8280,,,,,,,E240
clef,d1wv5rdu,1,2,6,2,-1,-1,,117,10440,E062,10260,,,,,,,,,,
keysig,e1tni3hu,1,2,6,2,-1,-1,,798,10440,E262,10260,,,,,,,,,,
note,n1rpc8a2,1,2,6,2,27,1,24,1209,10620,E0A2,10260,,,,,,,,,,
note,b18kllgp,1,2,7,1,31,0,28,5452,8730,E0A4,8460,5461,8758,9360,,,,,,,E241
note,d442sxk,1,2,7,1,32,0,28.5,6025,8910,E0A4,8460,6242,8882,8280,,,,,,,E240
note,f9n3x7f,1,2,7,1,33,0,29,6598,9090,E0A4,8460,6815,9062,8460,,,,,,,E240
note,h14onpgt,1,2,7,1,34,0,29.5,7171,8910,E0A4,8460,7388,8882,8280,,,,,,,E240
note,j1y2tg4n,1,2,7,1,35,0,30,7744,9000,E0A3,8460,7961,8972,8370,,,,,,,
note,m17jlnp0,1,2,7,2,31,1,28,5452,10620,E0A3,10260,5461,10645,11220,,,,,,,
note,o9btm6t,1,2,7,2,35,1,30,7744,10980,E0A3,10260,7961,10952,10350,,,,,,,
