kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,y1i7vv8p,1,0,0,1,-1,-1,,90,1080,E050,540,,,,,,,,,,
keysig,z9era9i,1,0,0,1,-1,-1,,735,540,E262,540,,,,,,,,,,
metersig,b18p0a84,1,0,0,1,-1,-1,,1042,720,E084,540,,,,,,,,,,
note,w1cybpcc,1,0,0,1,0,0,0,1617,1620,E0A3,540,1834,1592,900,,,,,,,
note,yv3lqdm,1,0,0,1,1,0,2,2737,1710,E0A4,540,2954,1682,900,,,,,,,E240
note,a1pfogn4,1,0,0,1,2,0,2.5,3217,1620,E0A4,540,3434,1592,900,,,,,,,E240
note,c1ahluu1,1,0,0,1,3,0,3,3697,1710,E0A4,540,3914,1682,900,,,,,,,E240
note,erbcoh7,1,0,0,1,4,0,3.5,4177,1620,E0A4,540,4394,1592,900,,,,,,,E240
note,rgx8bjh,1,0,1,1,5,0,4,4928,1710,E0A3,540,5145,1682,900,,,,,,,
note,t3elz0m,1,0,1,1,6,0,6,6048,1530,E0A4,540,6265,1502,900,,,,,,,
note,v6sh6uc,1,0,1,1,7,0,7,6784,1620,E0A4,540,7001,1592,900,,,,,,,
note,izv1mc9,1,0,2,1,8,0,8,7726,1620,E0A4,540,7943,1592,900,,,,,,,E240
note,k1dict13,1,0,2,1,9,0,8.5,8206,1710,E0A4,540,8423,1682,900,,,,,,,E240
note,mwxt00x,1,0,2,1,10,0,9,8686,1620,E0A3,540,8903,1592,900,,,,,,,
note,o1nwbnw5,1,0,2,1,11,0,11,9806,1710,E0A4,540,10023,1682,900,,,,,,,
note,b13viyd2,1,0,3,1,12,0,12,10749,1710,E0A3,540,10966,1682,900,,,,,,,
note,e11rutd2,1,0,3,1,12,1,12,10749,1530,E0A3,540,10966,1682,900,,,,,,,
note,g1ho95rp,1,0,3,1,13,0,14,11869,1440,E0A3,540,12086,1412,810,,,,,,,
