kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
clef,w4aziq2,1,0,0,1,-1,-1,,88,720,E062,540,,,,,,,,,,
keysig,x707mxc,1,0,0,1,-1,-1,,769,720,E262,540,,,,,,,,,,
metersig,z1qwja0d,1,0,0,1,-1,-1,,1076,720,E084,540,,,,,,,,,,
note,w1cybpcc,1,0,0,1,0,0,0,1651,990,E0A4,540,1868,962,360,,,,,,,
note,yv3lqdm,1,0,0,1,1,0,1,2574,900,E0A4,540,2583,928,1500,,,,,,,
note,a1pfogn4,1,0,0,1,2,0,2,3498,810,E0A4,540,3507,838,1440,,,,,,,E241
note,c1ahluu1,1,0,0,1,3,0,2.5,4101,810,E0A4,540,4110,838,1440,,,,,,,E241
note,erbcoh7,1,0,0,1,4,0,3,4704,900,E0A4,540,4713,928,1500,,,,,,,
note,rgx8bjh,1,0,1,1,5,0,4,5834,720,E0A3,540,5843,745,1350,,,,,,,
note,t3elz0m,1,0,1,1,6,0,6,7240,630,E0A4,540,7249,658,1260,,,,,,,
note,v6sh6uc,1,0,1,1,7,0,7,8164,720,E0A4,540,8173,748,1350,,,,,,,
note,izv1mc9,1,0,2,1,8,0,8,9293,720,E0A4,540,9302,748,1350,,,,,,,
note,k1dict13,1,0,2,1,9,0,9,10216,810,E0A4,540,10225,838,1440,,,,,,,
note,mwxt00x,1,0,2,1,10,0,10,11140,720,E0A4,540,11149,748,1350,,,,,,,
note,o1nwbnw5,1,0,2,1,11,0,11,12064,810,E0A4,540,12073,838,1440,,,,,,,
clef,el6gvkc,1,1,3,1,-1,-1,,88,2880,E062,2700,,,,,,,,,,
keysig,f13y77es,1,1,3,1,-1,-1,,769,2880,E262,2700,,,,,,,,,,
note,b13viyd2,1,1,3,1,12,0,12,1180,2880,E0A4,2700,1189,2908,3510,,,,,,,E241
note,d1sqgsul,1,1,3,1,13,0,12.5,1745,3150,E0A4,2700,1962,3122,2520,,,,,,,E240
note,fwigvp2,1,1,3,1,14,0,13,2310,3060,E0A4,2700,2319,3088,3660,,,,,,,E241
note,h1wvbc8t,1,1,3,1,15,0,13.5,2875,2790,E0A4,2700,2884,2818,3420,,,,,,,E241
note,jo3qcsy,1,1,3,1,16,0,14,3440,2790,E0A3,2700,3449,2815,3420,,,,,,,
