kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
note,cg7y08o,1,1,4,1,19,0,18,2430,5130,E0A4,4500,2647,5102,4500,,,,,,,
note,efwg9mm,1,1,4,1,20,0,19,3099,5130,E0A4,4500,3316,5102,4500,,,,,,,
clef,qxpeerr,1,1,4,2,-1,-1,,117,6480,E062,6300,,,,,,,,,,
keysig,r5r2474,1,1,4,2,-1,-1,,,,,6300,,,,,,,,,,
note,h1hwlyfa,1,1,4,2,16,1,16,888,6750,E0A2,6300,,,,,,,,,,
note,v1gxitk,1,1,5,1,21,0,20,3961,5220,E0A4,4500,4178,5192,4590,,,,,,,
note,xz5i2aa,1,1,5,1,22,0,21,4630,5220,E0A4,4500,4847,5192,4590,,,,,,,E240
note,z11huxwv,1,1,5,1,23,0,21.5,5066,5220,E0A4,4500,5283,5192,4590,,,,,,,E240
note,b1m8zn17,1,1,5,1,24,0,22,5503,5310,E0A4,4500,5720,5282,4680,,,,,,,
note,d10jcx5a,1,1,5,1,25,0,23,6172,5310,E0A4,4500,6389,5282,4680,,,,,,,
note,gxzwqqc,1,1,5,2,21,1,20,3961,7020,E0A2,6300,,,,,,,,,,
note,u1w3vevx,1,1,6,1,26,0,24,7034,5040,E0A4,4500,7251,5012,4410,,,,,,,
note,w164cdfr,1,1,6,1,27,0,25,7703,5040,E0A4,4500,7920,5012,4410,,,,,,,E240
note,yjaxy2q,1,1,6,1,28,0,25.5,8139,5040,E0A4,4500,8356,5012,4410,,,,,,,E240
note,a85g2or,1,1,6,1,29,0,26,8576,5130,E0A4,4500,8793,5102,4500,,,,,,,
note,cc8wdp9,1,1,6,1,30,0,27,9245,5130,E0A4,4500,9462,5102,4500,,,,,,,
note,frvbxh6,1,1,6,2,26,1,24,7034,6750,E0A2,6300,,,,,,,,,,
note,tf1nsqr,1,1,7,1,31,0,28,10107,5220,E0A4,4500,10324,5192,4590,,,,,,,
note,v7t36q5,1,1,7,1,32,0,29,10776,5220,E0A4,4500,10993,5192,4590,,,,,,,E240
note,xl2xv5c,1,1,7,1,33,0,29.5,11212,5220,E0A4,4500,11429,5192,4590,,,,,,,E240
note,z1f9wq1,1,1,7,1,34,0,30,11649,5310,E0A4,4500,11866,5282,4680,,,,,,,
note,b18kllgp,1,1,7,1,35,0,31,12318,5310,E0A4,4500,12535,5282,4680,,,,,,,
note,edjxg5p,1,1,7,2,31,1,28,10107,7020,E0A2,6300,,,,,,,,,,
clef,qbgmr49,1,2,8,1,-1,-1,,117,9000,E050,8460,,,,,,,,,,
keysig,r1hqblm0,1,2,8,1,-1,-1,,,,,8460,,,,,,,,,,
note,s1tkjxkp,1,2,8,1,36,0,32,888,9360,E0A2,8460,,,,,,,,,,
clef,sm6jsrc,1,2,8,2,-1,-1,,117,10440,E062,10260,,,,,,,,,,
keysig,t1t3r7hz,1,2,8,2,-1,-1,,,,,10260,,,,,,,,,,
note,v1aak2lp,1,2,8,2,36,1,32,888,10710,E0A2,10260,,,,,,,,,,
